sample_id,predicted_price,lower_range,upper_range
164700,20.37,-6.65,47.38
222910,17.07,-9.94,44.08
163559,18.14,-8.87,45.16
259576,12.96,-14.05,39.97
2893,22.36,-4.65,49.37
49737,20.22,-6.79,47.23
85807,20.92,-6.09,47.93
223194,9.29,-17.72,36.3
23710,-0.34,-27.35,26.68
216075,20.47,-6.55,47.48
50325,-1.16,-28.17,25.86
222082,27.08,0.07,54.09
105995,25.64,-1.37,52.65
54328,8.41,-18.6,35.42
249401,13.28,-13.73,40.3
205112,17.0,-10.01,44.01
125827,25.3,-1.71,52.32
141593,30.09,3.08,57.11
15112,19.36,-7.66,46.37
122577,12.83,-14.18,39.84
103851,22.42,-4.59,49.43
61834,71.11,44.1,98.12
268252,25.79,-1.22,52.8
209145,29.36,2.34,56.37
74932,35.25,8.23,62.26
155716,25.26,-1.75,52.27
179796,32.45,5.43,59.46
282627,13.28,-13.73,40.29
46007,4.79,-22.22,31.8
40266,148.92,121.91,175.93
56123,28.03,1.01,55.04
292812,18.57,-8.44,45.59
290188,20.92,-6.1,47.93
52096,48.52,21.51,75.54
82733,48.81,21.8,75.82
255140,44.05,17.04,71.06
72507,52.41,25.4,79.42
261099,14.78,-12.23,41.8
33626,-6.47,-33.48,20.54
295390,20.36,-6.65,47.38
221765,4.95,-22.07,31.96
243100,11.54,-15.47,38.56
61644,15.61,-11.4,42.62
145607,63.61,36.6,90.63
297717,23.03,-3.98,50.04
55388,12.62,-14.4,39.63
126967,20.39,-6.62,47.4
100363,8.84,-18.17,35.85
67737,14.63,-12.38,41.64
287915,21.83,-5.18,48.84
193738,13.89,-13.12,40.91
226479,32.76,5.75,59.77
262276,20.49,-6.53,47.5
149531,62.04,35.02,89.05
89699,39.49,12.48,66.51
86517,30.16,3.15,57.18
197538,6.19,-20.82,33.21
241484,30.85,3.84,57.86
152410,44.14,17.13,71.15
145515,41.78,14.77,68.79
46842,7.05,-19.96,34.06
187895,4.06,-22.95,31.08
14381,18.73,-8.28,45.74
77640,17.76,-9.25,44.78
185646,-0.27,-27.28,26.75
188009,22.15,-4.87,49.16
293085,66.36,39.35,93.38
256249,7.56,-19.45,34.58
11317,3.61,-23.4,30.62
195727,70.62,43.61,97.64
170150,19.17,-7.84,46.19
181899,7.01,-20.0,34.03
84927,-3.66,-30.68,23.35
49529,61.3,34.29,88.31
226563,24.95,-2.06,51.96
17787,28.79,1.78,55.8
294181,16.49,-10.52,43.5
44676,26.44,-0.57,53.45
283004,2.59,-24.42,29.61
65534,19.57,-7.45,46.58
99002,10.59,-16.42,37.61
233632,30.87,3.86,57.88
36784,5.15,-21.87,32.16
138187,14.35,-12.66,41.37
26300,20.33,-6.69,47.34
139410,34.98,7.96,61.99
230010,21.48,-5.53,48.5
180837,16.51,-10.5,43.53
47357,-7.55,-34.56,19.47
38722,7.39,-19.62,34.4
142547,56.18,29.17,83.19
44160,7.34,-19.67,34.35
185443,53.12,26.11,80.13
288058,2.65,-24.36,29.66
61440,23.7,-3.32,50.71
210981,21.44,-5.57,48.46
233778,39.56,12.55,66.57
297035,20.19,-6.83,47.2
126637,6.6,-20.41,33.61
293298,8.4,-18.61,35.42
51740,20.28,-6.73,47.29
255525,11.45,-15.56,38.46
140675,28.73,1.71,55.74
220832,-1.91,-28.93,25.1
102812,-0.26,-27.27,26.76
90760,25.23,-1.78,52.24
198190,19.1,-7.91,46.11
21519,6.76,-20.25,33.78
38418,33.5,6.49,60.51
100618,17.86,-9.16,44.87
147499,46.08,19.07,73.1
133402,68.98,41.97,95.99
176617,21.53,-5.48,48.55
16756,58.19,31.18,85.2
126835,12.14,-14.87,39.15
43596,30.69,3.67,57.7
220525,36.13,9.12,63.15
267582,4.86,-22.15,31.87
153694,32.44,5.43,59.45
870,13.66,-13.35,40.68
71672,23.51,-3.51,50.52
69819,28.23,1.21,55.24
205415,43.58,16.57,70.59
143683,44.99,17.97,72.0
152283,102.1,75.09,129.11
231904,16.61,-10.4,43.63
151709,7.18,-19.84,34.19
12295,-5.66,-32.67,21.36
281618,8.2,-18.81,35.22
57448,18.27,-8.74,45.28
19258,12.48,-14.53,39.49
71593,10.92,-16.09,37.94
191522,1.25,-25.77,28.26
168201,4.28,-22.73,31.3
20212,43.8,16.79,70.82
23193,58.47,31.46,85.48
227176,39.55,12.53,66.56
269450,-2.26,-29.27,24.76
19060,13.98,-13.03,40.99
150060,0.74,-26.28,27.75
31140,21.38,-5.63,48.39
282385,14.67,-12.34,41.69
253956,9.35,-17.67,36.36
279892,13.62,-13.39,40.63
109621,22.12,-4.89,49.14
66377,25.73,-1.28,52.74
266467,18.84,-8.17,45.85
272669,26.03,-0.98,53.04
167258,20.88,-6.14,47.89
196384,56.88,29.87,83.9
106230,29.11,2.1,56.12
165300,41.24,14.23,68.25
287415,23.23,-3.79,50.24
46325,51.55,24.54,78.57
45155,11.68,-15.33,38.7
288860,13.65,-13.36,40.66
17557,10.06,-16.95,37.07
157441,93.92,66.91,120.94
187950,28.59,1.58,55.6
211252,25.43,-1.58,52.45
495,12.76,-14.26,39.77
246731,33.68,6.67,60.7
241624,9.38,-17.64,36.39
282678,21.16,-5.85,48.17
95432,30.12,3.1,57.13
130124,4.99,-22.02,32.0
121870,16.16,-10.86,43.17
5921,32.39,5.38,59.41
242901,23.85,-3.16,50.86
2047,62.67,35.66,89.68
193932,25.7,-1.31,52.72
6459,9.03,-17.99,36.04
274641,8.78,-18.23,35.8
103881,29.52,2.51,56.54
295448,30.12,3.11,57.14
214783,21.06,-5.95,48.07
241984,29.58,2.57,56.59
83091,-0.8,-27.82,26.21
276123,-1.93,-28.94,25.09
268354,6.42,-20.59,33.43
30363,20.41,-6.6,47.42
36287,18.57,-8.44,45.58
238814,53.81,26.8,80.83
252748,17.39,-9.62,44.4
287439,16.73,-10.29,43.74
260130,14.35,-12.66,41.37
298814,22.14,-4.88,49.15
240629,5.08,-21.93,32.09
178211,28.54,1.53,55.55
145870,8.13,-18.89,35.14
271541,9.35,-17.66,36.36
269389,19.01,-8.0,46.03
79473,17.94,-9.08,44.95
184252,34.73,7.72,61.75
260726,13.14,-13.87,40.15
144808,14.43,-12.59,41.44
200838,9.04,-17.97,36.06
24904,48.71,21.69,75.72
244878,21.16,-5.85,48.18
11502,73.83,46.81,100.84
283704,21.13,-5.88,48.14
244261,21.21,-5.81,48.22
186044,25.85,-1.16,52.87
216611,9.79,-17.23,36.8
81822,11.42,-15.59,38.43
236356,45.1,18.09,72.11
93343,82.12,55.1,109.13
148074,17.51,-9.5,44.52
237553,59.02,32.0,86.03
29516,23.68,-3.33,50.7
268101,27.58,0.56,54.59
97432,81.75,54.74,108.77
282137,20.63,-6.39,47.64
10449,21.55,-5.47,48.56
250312,23.01,-4.0,50.02
244127,21.46,-5.55,48.48
2296,43.8,16.79,70.82
288562,31.91,4.9,58.92
119846,17.84,-9.18,44.85
254158,9.83,-17.18,36.84
164557,31.78,4.76,58.79
175102,49.4,22.38,76.41
267400,7.32,-19.7,34.33
57869,5.48,-21.54,32.49
118111,24.66,-2.35,51.67
126591,21.63,-5.38,48.65
56175,24.33,-2.68,51.34
208385,41.08,14.07,68.09
159427,10.36,-16.66,37.37
248825,15.36,-11.65,42.38
9924,23.43,-3.58,50.45
281266,21.94,-5.07,48.95
109409,24.28,-2.73,51.3
15042,62.2,35.19,89.22
149267,63.91,36.9,90.92
289671,21.36,-5.65,48.37
73279,28.08,1.07,55.09
75690,17.3,-9.71,44.31
219236,15.01,-12.0,42.02
170959,15.26,-11.75,42.27
228250,16.65,-10.36,43.67
244332,31.38,4.37,58.39
111357,28.6,1.59,55.62
107448,13.78,-13.24,40.79
191888,3.56,-23.45,30.58
218226,22.2,-4.82,49.21
43119,28.46,1.45,55.48
41552,1.69,-25.33,28.7
272206,3.4,-23.61,30.41
86999,29.74,2.73,56.75
111919,25.73,-1.28,52.74
220376,10.21,-16.8,37.23
274157,14.07,-12.94,41.08
25992,20.81,-6.21,47.82
103315,19.62,-7.39,46.63
110730,14.72,-12.29,41.73
199758,17.29,-9.73,44.3
121338,22.46,-4.55,49.48
6524,5.97,-21.04,32.99
70286,24.27,-2.75,51.28
60709,46.16,19.15,73.17
114152,18.32,-8.69,45.33
121380,13.6,-13.41,40.61
281645,15.25,-11.76,42.26
10362,25.87,-1.14,52.88
60480,18.06,-8.96,45.07
59986,20.82,-6.19,47.83
211002,4.51,-22.5,31.52
100853,28.86,1.85,55.88
81887,37.86,10.85,64.87
253140,11.95,-15.06,38.97
102915,22.84,-4.17,49.85
147676,43.37,16.35,70.38
9626,36.68,9.67,63.69
161349,3.61,-23.4,30.63
63559,63.46,36.45,90.48
109178,48.07,21.05,75.08
194196,42.27,15.26,69.28
27911,15.3,-11.71,42.31
59586,5.96,-21.05,32.97
95058,16.14,-10.87,43.15
178564,3.47,-23.55,30.48
208705,30.89,3.87,57.9
287288,20.7,-6.31,47.72
271887,5.33,-21.68,32.35
61712,15.82,-11.19,42.83
121941,13.98,-13.03,41.0
292707,7.79,-19.23,34.8
217884,12.04,-14.98,39.05
146049,43.08,16.06,70.09
231813,23.29,-3.72,50.31
65572,37.27,10.26,64.28
68262,31.1,4.09,58.11
230521,9.07,-17.95,36.08
85199,6.95,-20.06,33.97
177676,25.41,-1.6,52.43
47649,3.3,-23.72,30.31
196030,40.33,13.32,67.34
75091,9.17,-17.85,36.18
66879,24.53,-2.48,51.54
275845,11.05,-15.96,38.07
127877,23.31,-3.7,50.32
61220,15.56,-11.46,42.57
67485,34.71,7.7,61.72
168490,16.88,-10.13,43.89
223249,21.89,-5.12,48.91
149190,60.47,33.46,87.49
22861,21.49,-5.52,48.51
109649,16.9,-10.11,43.91
233698,67.31,40.3,94.32
12141,22.35,-4.67,49.36
111454,19.96,-7.05,46.98
244683,33.17,6.16,60.18
34978,14.1,-12.91,41.12
236626,9.55,-17.47,36.56
232845,9.82,-17.2,36.83
18764,49.86,22.85,76.87
72839,29.53,2.52,56.54
280012,33.1,6.09,60.12
11364,9.75,-17.26,36.76
11378,23.35,-3.66,50.36
242996,27.93,0.92,54.95
117023,34.37,7.36,61.39
294465,13.34,-13.67,40.35
68031,17.3,-9.71,44.31
225404,20.71,-6.3,47.73
31959,13.35,-13.66,40.37
71953,47.7,20.69,74.71
37233,52.01,25.0,79.02
143433,33.84,6.83,60.86
216507,2.62,-24.4,29.63
237391,-2.48,-29.49,24.54
30723,12.4,-14.62,39.41
242973,25.34,-1.67,52.35
95898,26.46,-0.56,53.47
250069,22.64,-4.37,49.65
153091,27.22,0.2,54.23
69357,16.45,-10.56,43.47
212999,16.47,-10.54,43.48
288855,7.97,-19.04,34.99
21872,63.66,36.65,90.68
3072,21.61,-5.4,48.62
67911,137.0,109.99,164.02
263433,1.81,-25.21,28.82
58121,52.46,25.45,79.47
226873,-5.15,-32.17,21.86
159648,16.97,-10.04,43.98
223476,5.27,-21.74,32.28
297345,-4.01,-31.03,23.0
200783,6.68,-20.33,33.7
113425,0.72,-26.29,27.74
25985,11.87,-15.14,38.89
227667,2.39,-24.62,29.41
161890,98.58,71.56,125.59
1781,58.75,31.74,85.76
98758,30.61,3.6,57.63
40566,15.91,-11.11,42.92
153866,14.33,-12.69,41.34
133885,10.36,-16.65,37.37
184407,4.12,-22.89,31.13
216704,30.76,3.74,57.77
178285,19.1,-7.92,46.11
292862,7.41,-19.6,34.42
7884,23.81,-3.2,50.83
168965,8.18,-18.83,35.19
89963,47.29,20.28,74.31
44916,31.27,4.26,58.28
277863,18.09,-8.92,45.11
205663,15.14,-11.87,42.16
50109,32.65,5.64,59.66
214665,31.56,4.54,58.57
144383,75.19,48.18,102.2
122559,40.57,13.56,67.58
84332,35.09,8.08,62.1
148877,46.89,19.88,73.9
3319,0.32,-26.69,27.34
36563,29.4,2.39,56.41
297806,34.04,7.03,61.05
254621,24.54,-2.48,51.55
238311,26.29,-0.72,53.31
287957,55.52,28.51,82.54
72925,18.01,-9.0,45.03
206712,64.56,37.55,91.57
22696,41.62,14.61,68.64
48905,26.49,-0.53,53.5
169047,11.97,-15.04,38.99
162820,24.99,-2.02,52.01
72743,32.0,4.98,59.01
242062,49.08,22.06,76.09
279414,18.42,-8.59,45.43
196054,51.66,24.65,78.68
58049,17.31,-9.71,44.32
70312,2.92,-24.09,29.93
262656,33.08,6.07,60.09
62522,29.51,2.5,56.53
18247,46.98,19.97,73.99
290216,36.19,9.18,63.21
28710,16.45,-10.56,43.47
53432,59.0,31.99,86.01
50624,42.76,15.75,69.77
262690,14.58,-12.43,41.59
125927,14.14,-12.87,41.16
57605,22.29,-4.72,49.3
493,34.56,7.55,61.57
179274,32.41,5.4,59.43
17811,11.11,-15.9,38.12
76100,3.87,-23.14,30.88
181238,30.9,3.89,57.91
274105,20.4,-6.62,47.41
76068,22.64,-4.37,49.65
118940,20.83,-6.18,47.84
254540,18.53,-8.48,45.54
162312,24.52,-2.49,51.53
159603,19.37,-7.64,46.38
89009,14.84,-12.17,41.85
94224,30.06,3.04,57.07
210991,56.81,29.8,83.82
107047,9.69,-17.32,36.7
253689,18.06,-8.95,45.08
24299,8.14,-18.88,35.15
239105,48.39,21.37,75.4
281258,14.21,-12.8,41.23
31685,31.44,4.42,58.45
77574,20.23,-6.78,47.24
9299,10.6,-16.41,37.61
65487,23.98,-3.03,50.99
168308,23.67,-3.34,50.68
9123,-1.75,-28.77,25.26
56377,12.18,-14.83,39.2
183111,6.82,-20.19,33.83
80809,44.11,17.1,71.12
183063,12.53,-14.48,39.54
43841,28.75,1.74,55.76
183140,23.9,-3.12,50.91
127464,22.88,-4.14,49.89
120018,13.96,-13.06,40.97
156310,45.31,18.3,72.32
28235,20.0,-7.01,47.02
251387,7.72,-19.29,34.73
243449,20.08,-6.94,47.09
141276,26.72,-0.29,53.73
142868,39.79,12.78,66.8
288553,17.5,-9.51,44.51
104399,28.56,1.55,55.57
74851,38.84,11.83,65.85
21790,69.44,42.42,96.45
236880,33.45,6.44,60.46
136023,12.89,-14.12,39.9
234086,35.94,8.93,62.95
115170,16.73,-10.28,43.74
144261,38.58,11.57,65.59
65740,-0.86,-27.87,26.15
45912,-1.66,-28.67,25.36
34625,6.57,-20.44,33.58
49776,8.55,-18.46,35.56
230044,50.89,23.88,77.91
181013,13.8,-13.22,40.81
88557,22.35,-4.66,49.37
285768,33.33,6.31,60.34
152450,50.04,23.03,77.05
258719,54.96,27.94,81.97
127865,2.78,-24.23,29.79
163524,11.28,-15.74,38.29
237533,4.46,-22.56,31.47
50886,12.05,-14.96,39.06
210775,90.58,63.57,117.59
109866,0.79,-26.22,27.81
296045,47.96,20.95,74.98
217701,30.95,3.94,57.96
138637,52.43,25.42,79.45
137141,14.18,-12.84,41.19
119706,9.0,-18.01,36.01
10811,25.39,-1.63,52.4
155392,18.21,-8.81,45.22
73653,23.44,-3.57,50.46
156653,30.55,3.54,57.56
115909,33.51,6.5,60.52
220946,79.84,52.83,106.86
154001,4.43,-22.59,31.44
50645,54.16,27.15,81.18
110178,12.01,-15.0,39.02
254274,4.78,-22.23,31.79
239510,33.38,6.37,60.4
239290,43.19,16.18,70.2
127052,-2.15,-29.16,24.86
38257,11.24,-15.77,38.26
292279,50.3,23.29,77.32
27116,9.49,-17.52,36.5
19177,47.55,20.54,74.56
285154,11.13,-15.88,38.14
188411,88.74,61.73,115.75
180198,23.48,-3.54,50.49
162757,17.21,-9.8,44.22
192439,18.31,-8.7,45.33
84401,13.11,-13.9,40.12
30250,52.92,25.91,79.94
218132,27.84,0.82,54.85
172310,0.47,-26.54,27.49
261664,29.56,2.54,56.57
284411,27.42,0.41,54.43
80261,-10.37,-37.38,16.64
88609,13.83,-13.19,40.84
89569,15.91,-11.11,42.92
89715,9.61,-17.4,36.62
240118,37.07,10.06,64.09
46448,12.02,-14.99,39.03
122244,29.39,2.38,56.41
222039,15.4,-11.62,42.41
134463,27.72,0.71,54.73
67701,21.23,-5.78,48.24
215512,34.01,7.0,61.02
106640,18.72,-8.3,45.73
149680,42.39,15.37,69.4
2315,43.17,16.16,70.19
172664,23.54,-3.47,50.55
54654,49.69,22.68,76.7
105776,24.9,-2.11,51.92
277032,27.12,0.1,54.13
34346,17.52,-9.49,44.53
105305,25.73,-1.29,52.74
9490,8.69,-18.32,35.7
118373,14.78,-12.24,41.79
176043,10.07,-16.94,37.08
126217,23.24,-3.77,50.25
223391,26.34,-0.67,53.36
162149,26.02,-1.0,53.03
41845,-12.31,-39.33,14.7
215489,20.01,-7.0,47.03
161957,97.71,70.7,124.72
148950,77.06,50.04,104.07
94360,7.61,-19.41,34.62
78327,25.35,-1.67,52.36
104102,16.82,-10.19,43.83
2588,47.67,20.66,74.68
153803,17.16,-9.85,44.17
219034,20.77,-6.25,47.78
280154,16.78,-10.23,43.79
159628,51.77,24.76,78.79
142381,61.15,34.14,88.17
96013,5.47,-21.55,32.48
108749,10.91,-16.1,37.92
181929,15.22,-11.8,42.23
152231,14.88,-12.13,41.89
65558,3.53,-23.49,30.54
24524,18.3,-8.71,45.31
264737,21.77,-5.24,48.78
142686,57.42,30.41,84.43
135597,4.41,-22.61,31.42
145458,34.59,7.58,61.61
108231,32.93,5.92,59.95
169719,-0.7,-27.71,26.31
167145,27.94,0.93,54.95
135670,22.81,-4.2,49.82
201666,36.84,9.82,63.85
125525,6.05,-20.96,33.06
196642,50.05,23.04,77.06
196584,33.0,5.98,60.01
12982,12.12,-14.89,39.13
103457,4.08,-22.93,31.09
157094,121.77,94.76,148.78
1323,39.91,12.89,66.92
233217,-3.98,-30.99,23.03
243946,71.89,44.88,98.91
279528,19.05,-7.97,46.06
232187,14.48,-12.53,41.49
186301,4.97,-22.04,31.99
109008,29.19,2.18,56.2
182951,-7.48,-34.49,19.53
148976,11.07,-15.94,38.09
198055,-3.32,-30.33,23.69
139923,17.34,-9.67,44.35
113811,15.78,-11.24,42.79
280785,9.38,-17.63,36.39
205879,10.0,-17.02,37.01
225621,31.32,4.31,58.33
231701,11.13,-15.88,38.14
126481,40.45,13.44,67.46
188893,9.92,-17.09,36.93
2190,52.73,25.72,79.75
295919,55.58,28.57,82.59
163017,12.32,-14.69,39.33
288611,40.46,13.45,67.47
22255,6.49,-20.53,33.5
55868,11.35,-15.67,38.36
173543,4.65,-22.37,31.66
242090,25.67,-1.34,52.69
44066,28.25,1.23,55.26
254121,21.44,-5.57,48.45
223776,8.82,-18.19,35.83
166047,9.87,-17.14,36.88
149883,43.95,16.94,70.96
170834,18.04,-8.97,45.05
135297,0.04,-26.98,27.05
186512,11.44,-15.57,38.46
205138,37.69,10.67,64.7
213459,19.17,-7.84,46.19
271881,19.0,-8.01,46.02
69390,38.62,11.61,65.63
264299,4.66,-22.35,31.67
57281,24.87,-2.14,51.89
38595,18.2,-8.81,45.21
212651,27.49,0.48,54.5
291125,-3.11,-30.12,23.9
273540,15.31,-11.7,42.32
163755,25.21,-1.8,52.22
274936,5.56,-21.45,32.58
249855,20.98,-6.03,48.0
7343,8.56,-18.45,35.57
109400,7.95,-19.06,34.97
76940,22.02,-4.99,49.03
281141,27.94,0.93,54.96
213506,14.94,-12.08,41.95
155011,11.63,-15.39,38.64
55401,23.0,-4.01,50.02
179112,20.3,-6.71,47.32
123465,33.56,6.54,60.57
130088,30.95,3.93,57.96
173471,5.96,-21.05,32.97
192059,48.05,21.04,75.06
102250,33.62,6.61,60.63
102884,19.56,-7.45,46.58
281532,21.32,-5.7,48.33
90810,42.53,15.52,69.54
159962,5.76,-21.26,32.77
204571,188.53,161.52,215.54
36670,38.2,11.19,65.21
125572,15.84,-11.18,42.85
124499,45.73,18.72,72.74
72532,19.42,-7.59,46.43
150600,22.83,-4.18,49.85
239645,20.76,-6.26,47.77
214728,4.82,-22.19,31.84
4604,29.22,2.21,56.24
228110,36.35,9.33,63.36
269003,41.13,14.12,68.15
172683,15.25,-11.77,42.26
198224,35.38,8.37,62.39
105955,15.28,-11.73,42.29
291367,16.64,-10.37,43.65
296544,7.56,-19.46,34.57
276000,-7.9,-34.91,19.12
114296,14.82,-12.19,41.84
142100,37.84,10.83,64.85
277537,35.49,8.47,62.5
165263,7.65,-19.36,34.66
61937,14.21,-12.8,41.22
177947,12.44,-14.58,39.45
189883,75.17,48.16,102.18
204985,12.27,-14.74,39.28
119867,-0.77,-27.78,26.24
48613,56.08,29.07,83.09
91308,13.78,-13.24,40.79
109747,6.37,-20.65,33.38
37418,14.07,-12.95,41.08
15644,15.86,-11.16,42.87
182400,22.14,-4.88,49.15
168565,19.81,-7.2,46.82
49399,27.54,0.53,54.55
127444,6.05,-20.96,33.07
198802,46.36,19.34,73.37
168450,9.28,-17.73,36.29
124502,28.39,1.37,55.4
27583,26.93,-0.08,53.95
189316,69.49,42.48,96.51
128737,94.22,67.21,121.23
182333,24.3,-2.71,51.31
115922,26.39,-0.62,53.41
216363,28.31,1.29,55.32
279805,21.84,-5.17,48.85
67192,19.36,-7.66,46.37
45188,30.47,3.45,57.48
166240,1.83,-25.18,28.84
83759,13.99,-13.02,41.01
205489,15.15,-11.86,42.16
276515,19.03,-7.98,46.05
41861,11.09,-15.92,38.11
92765,16.62,-10.4,43.63
275565,20.33,-6.68,47.35
173374,5.84,-21.17,32.86
201403,39.13,12.12,66.14
125502,32.97,5.95,59.98
9223,9.67,-17.34,36.68
112748,18.89,-8.13,45.9
22318,30.36,3.35,57.37
207699,9.03,-17.98,36.04
91171,16.91,-10.1,43.92
67219,18.78,-8.24,45.79
249518,24.98,-2.03,52.0
153201,120.12,93.11,147.13
36424,25.25,-1.76,52.26
130469,14.81,-12.21,41.82
75575,1.32,-25.69,28.34
41391,7.2,-19.81,34.22
220893,47.21,20.2,74.22
268654,36.6,9.59,63.61
170689,24.25,-2.76,51.27
18492,15.72,-11.29,42.73
22598,37.76,10.75,64.78
112018,10.35,-16.67,37.36
89435,11.48,-15.53,38.49
30928,6.64,-20.38,33.65
234862,16.17,-10.84,43.18
111243,32.78,5.77,59.79
151237,16.83,-10.19,43.84
150034,20.26,-6.76,47.27
269018,22.75,-4.27,49.76
210214,2.99,-24.03,30.0
118949,-7.17,-34.18,19.84
275792,7.27,-19.75,34.28
103702,16.86,-10.15,43.87
280209,26.19,-0.82,53.21
255627,8.11,-18.9,35.12
126801,30.54,3.53,57.56
272208,14.73,-12.28,41.75
296747,12.8,-14.22,39.81
275220,19.34,-7.67,46.35
82034,24.13,-2.89,51.14
60794,30.67,3.65,57.68
62037,23.38,-3.63,50.39
203859,41.4,14.39,68.41
11585,36.93,9.91,63.94
52416,12.43,-14.59,39.44
266015,22.69,-4.32,49.71
47473,-1.94,-28.95,25.07
13881,98.89,71.88,125.9
64732,7.09,-19.92,34.1
60678,17.43,-9.59,44.44
1567,43.86,16.85,70.87
98917,25.79,-1.22,52.81
31250,11.98,-15.03,39.0
108402,25.95,-1.07,52.96
42201,17.4,-9.61,44.41
21468,51.56,24.55,78.57
211028,23.23,-3.79,50.24
62566,17.38,-9.63,44.39
31767,25.85,-1.16,52.86
129787,19.54,-7.47,46.55
183123,17.1,-9.92,44.11
53477,31.2,4.19,58.22
76707,7.09,-19.92,34.11
207210,39.09,12.08,66.11
141445,36.15,9.14,63.17
117013,30.64,3.62,57.65
198158,30.76,3.75,57.78
238798,23.79,-3.23,50.8
217462,18.2,-8.82,45.21
46382,13.29,-13.72,40.3
253654,19.96,-7.05,46.98
223054,13.89,-13.13,40.9
130384,10.52,-16.49,37.53
95062,-0.68,-27.7,26.33
257478,15.32,-11.7,42.33
267359,18.59,-8.42,45.6
296843,15.91,-11.1,42.92
28503,19.52,-7.49,46.53
150975,23.96,-3.05,50.97
74695,11.81,-15.2,38.83
111667,37.04,10.02,64.05
258009,7.17,-19.85,34.18
33955,29.85,2.84,56.86
28131,9.25,-17.76,36.26
27253,45.12,18.1,72.13
44136,8.44,-18.57,35.46
250824,30.42,3.41,57.43
166077,18.25,-8.77,45.26
98333,19.43,-7.58,46.44
238416,41.45,14.43,68.46
83824,14.66,-12.35,41.67
147851,56.85,29.84,83.86
251511,44.58,17.56,71.59
195306,51.45,24.44,78.47
63700,50.34,23.33,77.35
82787,34.2,7.19,61.22
275338,29.87,2.86,56.89
284854,6.42,-20.59,33.44
206567,11.01,-16.0,38.03
235741,38.7,11.68,65.71
9956,24.64,-2.37,51.66
19161,46.48,19.46,73.49
183016,117.17,90.16,144.18
233164,0.94,-26.07,27.95
247176,87.81,60.8,114.82
62642,36.72,9.71,63.74
122455,15.53,-11.49,42.54
298741,27.86,0.84,54.87
228548,25.15,-1.86,52.16
259086,22.1,-4.91,49.12
238639,86.95,59.93,113.96
188736,12.96,-14.06,39.97
246879,20.44,-6.57,47.45
92232,13.39,-13.63,40.4
228575,6.01,-21.0,33.02
83762,31.8,4.79,58.82
52368,16.52,-10.49,43.54
33869,14.75,-12.27,41.76
144417,23.26,-3.75,50.27
16380,15.97,-11.05,42.98
26400,13.94,-13.08,40.95
100802,14.92,-12.1,41.93
271700,55.66,28.65,82.67
44047,25.27,-1.74,52.28
10795,15.19,-11.82,42.2
27770,15.04,-11.97,42.06
147011,56.73,29.72,83.74
180939,0.33,-26.68,27.35
78581,28.61,1.6,55.62
189700,36.84,9.83,63.86
75456,26.25,-0.77,53.26
117179,22.97,-4.05,49.98
164421,24.0,-3.01,51.01
70526,26.28,-0.73,53.3
38434,27.69,0.68,54.71
158517,12.23,-14.78,39.25
107320,52.96,25.95,79.98
276019,25.03,-1.99,52.04
231232,35.87,8.85,62.88
61701,16.53,-10.49,43.54
34451,8.53,-18.49,35.54
81819,14.61,-12.4,41.63
7840,36.55,9.54,63.57
82979,18.56,-8.45,45.57
215798,12.1,-14.91,39.11
249624,15.39,-11.62,42.41
178337,20.22,-6.79,47.24
197517,49.72,22.7,76.73
221186,25.96,-1.05,52.98
47063,12.83,-14.19,39.84
99903,14.66,-12.35,41.67
37797,14.98,-12.04,41.99
235418,32.22,5.21,59.23
165991,13.91,-13.11,40.92
219041,17.84,-9.18,44.85
71050,27.64,0.63,54.65
29844,28.28,1.27,55.29
170158,22.8,-4.22,49.81
260394,25.09,-1.93,52.1
168599,18.84,-8.17,45.86
126529,22.93,-4.09,49.94
205734,29.27,2.26,56.28
68191,45.7,18.69,72.71
143444,15.96,-11.05,42.97
119352,22.77,-4.24,49.78
27542,24.18,-2.83,51.2
100926,25.47,-1.54,52.48
202162,15.46,-11.56,42.47
225978,31.93,4.91,58.94
111358,25.13,-1.88,52.14
235586,20.64,-6.37,47.66
266124,22.97,-4.04,49.98
256122,23.93,-3.09,50.94
28052,10.72,-16.29,37.73
98510,12.6,-14.41,39.62
240502,45.6,18.59,72.62
272982,14.43,-12.58,41.45
174787,24.27,-2.74,51.28
273203,19.56,-7.46,46.57
44441,28.53,1.52,55.54
52765,16.22,-10.79,43.23
17381,25.68,-1.34,52.69
205206,28.09,1.07,55.1
167150,18.54,-8.47,45.55
47273,14.65,-12.36,41.66
78921,6.58,-20.44,33.59
161381,35.65,8.64,62.67
148116,28.39,1.38,55.4
51156,19.21,-7.8,46.23
76043,3.63,-23.38,30.65
147327,39.15,12.14,66.16
184186,-0.96,-27.97,26.05
36542,36.95,9.94,63.97
265578,22.13,-4.88,49.14
292320,26.49,-0.52,53.51
59934,3.39,-23.62,30.4
262560,95.09,68.08,122.11
259667,23.71,-3.3,50.73
211998,31.72,4.7,58.73
7031,34.95,7.94,61.96
228810,33.12,6.11,60.14
57068,7.84,-19.17,34.85
283,28.43,1.42,55.45
13679,9.78,-17.23,36.8
93394,7.36,-19.65,34.38
125190,14.25,-12.76,41.26
18305,49.91,22.9,76.92
248265,19.84,-7.17,46.86
210576,18.08,-8.94,45.09
50834,10.68,-16.33,37.69
230347,0.94,-26.07,27.96
71199,32.69,5.68,59.71
170060,3.96,-23.05,30.97
